"Source IP"," Source Port"," Destination IP"," Destination Port"," Protocol"," Flow Duration"," Flow Bytes/s"," Flow Packets/s"," Flow IAT Mean"," Flow IAT Std"," Flow IAT Max"," Flow IAT Min","Fwd IAT Mean"," Fwd IAT Std"," Fwd IAT Max"," Fwd IAT Min","Bwd IAT Mean"," Bwd IAT Std"," Bwd IAT Max"," Bwd IAT Min","Active Mean"," Active Std"," Active Max"," Active Min","Idle Mean"," Idle Std"," Idle Max"," Idle Min","label"
"10.8.8.178","37109","23.63.99.218","443","6","6999","0","428.6326618088","3499.5","4908.0281682158","6970","29","0","0","0","0","29","0","29","29","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","38629","93.184.220.29","80","6","129257","0","15.4730498155","129257","0","129257","129257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","39301","23.67.255.209","443","6","23","0","130434.7826087","11.5","7.7781745931","17","6","23","0","23","23","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","45583","173.252.100.18","443","6","18822","0","159.387950271","9411","13283.707991371","18804","18","0","0","0","0","18","0","18","18","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","36953","31.13.90.6","443","6","3122","0","960.9224855862","1561","2179.3030996169","3102","20","0","0","0","0","20","0","20","20","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","38382","88.221.14.104","443","6","2177","0","1378.0431786863","1088.5","1499.7734828967","2149","28","0","0","0","0","28","0","28","28","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","51194","23.63.99.232","443","6","129214","0","23.2172984352","64607","86016.711504219","125430","3784","0","0","0","0","3784","0","3784","3784","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","39285","23.67.255.209","443","6","130521","0","15.323204695","130521","0","130521","130521","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","39272","23.67.255.209","443","6","132369","0","15.1092778521","132369","0","132369","132369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","36920","31.13.90.6","443","6","5183","0","578.8153579008","2591.5","3625.3364671434","5155","28","0","0","0","0","28","0","28","28","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","44001","23.192.162.144","443","6","4983","0","602.0469596629","2491.5","3496.6430329675","4964","19","0","0","0","0","19","0","19","19","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","39273","23.67.255.209","443","6","129619","0","15.4298366752","129619","0","129619","129619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","39275","23.67.255.209","443","6","129726","0","15.4171099086","129726","0","129726","129726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","43068","23.63.99.210","443","6","38","0","78947.368421053","19","1.4142135624","20","18","38","0","38","38","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","35476","216.58.210.35","80","6","5133812","0","0.7791481262","1711270.6666667","2853203.9508681","5005030","88","2566906","3448028.0275473","5005030","128782","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59905","216.58.210.46","80","6","5464618","0","0.7319816317","1821539.3333333","3043861.5906842","5335498","29","2732309","3681465.1892204","5335498","129120","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59906","216.58.210.46","80","6","5390473","0","0.7420499092","1796824.3333333","2998740.2582902","5258642","288","2695236.5","3625202.8239618","5258642","131831","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52204","173.194.67.94","80","6","6007222","0","0.6658651869","2002407.3333333","3349114.1943759","5868807","62","3003611","4051999.0420571","5868807","138415","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","144025","0","13.886478042","144025","0","144025","144025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","138735","0","14.415972898","138735","0","138735","138735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","130591","0","15.314991079","130591","0","130591","130591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","137705","0","14.5238008787","137705","0","137705","137705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","129441","0","15.4510549208","129441","0","129441","129441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","129112","0","15.4904269162","129112","0","129112","129112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","130611","0","15.3126459487","130611","0","130611","130611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","146744","0","13.6291773429","146744","0","146744","146744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","131470","0","15.2125960295","131470","0","131470","131470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","136290","0","14.6745909458","136290","0","136290","136290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","131201","0","15.2437862516","131201","0","131201","131201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","139318","0","14.3556467937","139318","0","139318","139318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","129866","0","15.4004897356","129866","0","129866","129866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","129380","0","15.4583397743","129380","0","129380","129380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","130832","0","15.2867799927","130832","0","130832","130832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","140334","0","14.2517137686","140334","0","140334","140334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","135141","0","14.7993577079","135141","0","135141","135141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","130739","0","15.2976541047","130739","0","130739","130739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","130596","0","15.3144047291","130596","0","130596","130596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","138150","0","14.4770177343","138150","0","138150","138150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","129985","0","15.3863907374","129985","0","129985","129985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","131391","0","15.2217427373","131391","0","131391","131391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","131920","0","15.1607034566","131920","0","131920","131920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","138017","0","14.4909685039","138017","0","138017","138017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","128477","0","15.5669886439","128477","0","128477","128477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","129246","0","15.4743667115","129246","0","129246","129246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","130757","0","15.2955482307","130757","0","130757","130757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","137695","0","14.5248556592","137695","0","137695","137695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","130337","0","15.344836846","130337","0","130337","130337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","130765","0","15.2946124728","130765","0","130765","130765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","129029","0","15.5003913849","129029","0","129029","129029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","142938","0","13.9920804824","142938","0","142938","142938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","129947","0","15.3908901321","129947","0","129947","129947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","129874","0","15.3995410937","129874","0","129874","129874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","130451","0","15.3314271259","130451","0","130451","130451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52914","91.189.89.240","80","6","4034292","0","0.7436249037","2017146","2669342.2411148","3904656","129636","4034292","0","4034292","4034292","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","137714","0","14.5228517072","137714","0","137714","137714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","128686","0","15.5417061685","128686","0","128686","128686","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","130596","0","15.3144047291","130596","0","130596","130596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52203","173.194.67.94","80","6","4143128","0","0.7240905905","2071564","2733623.904379","4004528","138600","4143128","0","4143128","4143128","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","130149","0","15.3670024357","130149","0","130149","130149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","136558","0","14.6457915318","136558","0","136558","136558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59904","216.58.210.46","80","6","3747757","0","0.800478793","1873878.5","2460950.0945246","3614033","133724","3747757","0","3747757","3747757","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","59903","216.58.210.46","80","6","4479083","0","0.6697799527","2239541.5","2983287.04536","4349044","130039","4479083","0","4479083","4479083","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","52387","216.58.210.33","443","6","312","0","6410.2564102564","312","0","312","312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","39786","216.58.210.46","443","6","17","0","117647.05882353","17","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","38246","216.58.208.46","443","6","11376","0","175.8087201125","11376","0","11376","11376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.178","55623","91.190.218.125","12350","6","320047","0","9.3736232491","160023.5","24480.74387146","177334","142713","0","0","0","0","142713","0","142713","142713","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61102","131.202.6.26","13000","6","94","0","21276.595744681","94","0","94","94","94","0","94","94","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61110","161.69.12.13","80","6","264690","0","15.1120178322","88230","143174.23810518","253429","78","132345","171348.94364425","253507","11183","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61120","178.255.83.1","80","6","31259","0","63.9815733069","31259","0","31259","31259","31259","0","31259","31259","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61122","178.255.83.1","80","6","4162","0","480.5382027871","4162","0","4162","4162","4162","0","4162","4162","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61124","178.255.83.1","80","6","3943","0","507.2279989855","3943","0","3943","3943","3943","0","3943","3943","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61141","212.73.221.202","80","6","1532","0","1958.2245430809","766","968.7362902256","1451","81","766","968.7362902256","1451","81","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61133","161.69.13.21","443","6","253391","0","11.8394102395","126695.5","179082.57051009","253326","65","0","0","0","0","65","0","65","65","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61136","161.69.13.21","443","6","253872","0","11.8169786349","126936","179269.9538071","253699","173","0","0","0","0","173","0","173","173","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61114","161.69.13.21","443","6","254277","0","11.7981571279","127138.5","179574.71682979","254117","160","0","0","0","0","160","0","160","160","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61134","161.69.13.21","443","6","254592","0","11.7835595777","127296","179948.77631704","254539","53","0","0","0","0","53","0","53","53","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61151","131.202.6.26","13000","6","90","0","22222.222222222","90","0","90","90","90","0","90","90","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.222","61156","131.202.6.26","13000","6","93","0","21505.376344086","93","0","93","93","93","0","93","93","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","34095","216.58.210.14","80","6","136228","0","14.6812696362","136228","0","136228","136228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","34095","216.58.210.14","80","6","133478","0","14.9837426392","133478","0","133478","133478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","34095","216.58.210.14","80","6","134595","0","14.8593929938","134595","0","134595","134595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","34095","216.58.210.14","80","6","131688","0","15.1874126724","131688","0","131688","131688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","56281","93.184.220.29","80","6","5477332","0","0.7302825536","1825777.3333333","3043518.8866101","5339227","54","2738666","3677748.6359785","5339227","138105","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","34095","216.58.210.14","80","6","131106","0","15.254831968","131106","0","131106","131106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","38207","63.245.217.161","443","6","2673793","0","1.122001591","1336896.5","1500088.1454143","2397619","276174","0","0","0","0","2397619","0","2397619","2397619","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","38206","63.245.217.161","443","6","2674534","0","1.1216907319","1337267","1484321.7855142","2386841","287693","0","0","0","0","2386841","0","2386841","2386841","0","0","0","0","0","0","0","0","nonTOR"
"10.8.8.234","56280","93.184.220.29","80","6","5774581","0","0.5195182127","2887290.5","3891953.2003102","5639317","135264","0","0","0","0","5639317","0","5639317","5639317","0","0","0","0","0","0","0","0","nonTOR"
